# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2499       9.876413313350e-12       3.758818132915e-13      -2.128160546119e-13       0.000000000000e+00       1.492522152392e-16       2.366453692882e-17      -2.205051264714e-18 
 2500       9.836188355062e-12       3.775115119229e-13      -2.146005651522e-13       0.000000000000e+00       1.490053960565e-16       2.376709248718e-17      -2.221602022446e-18 
 2501       9.796299700989e-12       3.791331461450e-13      -2.165242871424e-13       0.000000000000e+00       1.487590814108e-16       2.387124670443e-17      -2.238880834209e-18 
 2502       9.756752314984e-12       3.807458996920e-13      -2.185849419699e-13       0.000000000000e+00       1.485132699289e-16       2.397686378895e-17      -2.256850902484e-18 
 2503       9.717551174561e-12       3.823489537430e-13      -2.207802429457e-13       0.000000000000e+00       1.482679602284e-16       2.408380750633e-17      -2.275475307999e-18 
 2504       9.678701270904e-12       3.839414869202e-13      -2.231078952962e-13       0.000000000000e+00       1.480231509176e-16       2.419194117885e-17      -2.294717009607e-18 
 2505       9.640207608885e-12       3.855226752858e-13      -2.255655961548e-13       0.000000000000e+00       1.477788405956e-16       2.430112768512e-17      -2.314538844165e-18 
 2506       9.602075207074e-12       3.870916923397e-13      -2.281510345536e-13       0.000000000000e+00       1.475350278522e-16       2.441122945955e-17      -2.334903526407e-18 
 2507       9.564309097750e-12       3.886477090171e-13      -2.308618914149e-13       0.000000000000e+00       1.472917112678e-16       2.452210849196e-17      -2.355773648827e-18 
 2508       9.526914326919e-12       3.901898936858e-13      -2.336958395432e-13       0.000000000000e+00       1.470488894134e-16       2.463362632711e-17      -2.377111681548e-18 
 2509       9.489895954321e-12       3.917174121434e-13      -2.366505436167e-13       0.000000000000e+00       1.468065608509e-16       2.474564406428e-17      -2.398879972208e-18 
 2510       9.453259053446e-12       3.932294276154e-13      -2.397236601789e-13       0.000000000000e+00       1.465647241327e-16       2.485802235678e-17      -2.421040745830e-18 
 2511       9.417008711550e-12       3.947251007522e-13      -2.429128376304e-13       0.000000000000e+00       1.463233778019e-16       2.497062141157e-17      -2.443556104702e-18 
 2512       9.381150029660e-12       3.962035896266e-13      -2.462157162205e-13       0.000000000000e+00       1.460825203922e-16       2.508330098874e-17      -2.466388028255e-18 
 2513       9.345688122593e-12       3.976640497316e-13      -2.496299280387e-13       0.000000000000e+00       1.458421504280e-16       2.519592040112e-17      -2.489498372936e-18 
 2514       9.310628118968e-12       3.991056339773e-13      -2.531530970069e-13       0.000000000000e+00       1.456022664241e-16       2.530833851384e-17      -2.512848872092e-18 
 2515       9.275975161217e-12       4.005274926890e-13      -2.567828388705e-13       0.000000000000e+00       1.453628668861e-16       2.542041374381e-17      -2.536401135838e-18 
 2516       9.241734405598e-12       4.019287736041e-13      -2.605167611904e-13       0.000000000000e+00       1.451239503102e-16       2.553200405939e-17      -2.560116650944e-18 
 2517       9.207911022211e-12       4.033086218701e-13      -2.643524633345e-13       0.000000000000e+00       1.448855151830e-16       2.564296697982e-17      -2.583956780702e-18 
 2518       9.174510195007e-12       4.046661800415e-13      -2.682875364695e-13       0.000000000000e+00       1.446475599819e-16       2.575315957489e-17      -2.607882764811e-18 
 2519       9.141537121803e-12       4.060005880780e-13      -2.723195635525e-13       0.000000000000e+00       1.444100831746e-16       2.586243846441e-17      -2.631855719251e-18 
 2520       9.108997014293e-12       4.073109833410e-13      -2.764461193226e-13       0.000000000000e+00       1.441730832195e-16       2.597065981781e-17      -2.655836636158e-18 
 2521       9.076895098063e-12       4.085965005920e-13      -2.806647702929e-13       0.000000000000e+00       1.439365585656e-16       2.607767935369e-17      -2.679786383706e-18 
 2522       9.045236612604e-12       4.098562719896e-13      -2.849730747417e-13       0.000000000000e+00       1.437005076523e-16       2.618335233934e-17      -2.703665705979e-18 
 2523       9.014026811322e-12       4.110894270869e-13      -2.893685827045e-13       0.000000000000e+00       1.434649289094e-16       2.628753359034e-17      -2.727435222852e-18 
 2524       8.983270961554e-12       4.122950928292e-13      -2.938488359655e-13       0.000000000000e+00       1.432298207574e-16       2.639007747011e-17      -2.751055429863e-18 
 2525       8.952974344578e-12       4.134723935515e-13      -2.984113680495e-13       0.000000000000e+00       1.429951816073e-16       2.649083788943e-17      -2.774486698098e-18 
 2526       8.923142255631e-12       4.146204509755e-13      -3.030537042133e-13       0.000000000000e+00       1.427610098604e-16       2.658966830601e-17      -2.797689274059e-18 
 2527       8.893780003913e-12       4.157383842079e-13      -3.077733614375e-13       0.000000000000e+00       1.425273039085e-16       2.668642172409e-17      -2.820623279548e-18 
 2528       8.864892912609e-12       4.168253097369e-13      -3.125678484183e-13       0.000000000000e+00       1.422940621340e-16       2.678095069392e-17      -2.843248711541e-18 
 2529       8.836486318898e-12       4.178803414305e-13      -3.174346655588e-13       0.000000000000e+00       1.420612829097e-16       2.687310731137e-17      -2.865525442066e-18 
 2530       8.808565573963e-12       4.189025905334e-13      -3.223713049611e-13       0.000000000000e+00       1.418289645987e-16       2.696274321745e-17      -2.887413218077e-18 
 2531       8.781134780131e-12       4.198912832254e-13      -3.273752216340e-13       0.000000000000e+00       1.415971056980e-16       2.704973994086e-17      -2.908875758682e-18 
 2532       8.754192994265e-12       4.208461140435e-13      -3.324437469521e-13       0.000000000000e+00       1.413657052699e-16       2.713410011824e-17      -2.929893072954e-18 
 2533       8.727738002432e-12       4.217668944991e-13      -3.375741746797e-13       0.000000000000e+00       1.411347625130e-16       2.721585680076e-17      -2.950449213137e-18 
 2534       8.701767580772e-12       4.226534357034e-13      -3.427637896996e-13       0.000000000000e+00       1.409042766188e-16       2.729504315922e-17      -2.970528183724e-18 
 2535       8.676279495490e-12       4.235055483662e-13      -3.480098680049e-13       0.000000000000e+00       1.406742467723e-16       2.737169248415e-17      -2.990113941410e-18 
 2536       8.651271502844e-12       4.243230427963e-13      -3.533096766896e-13       0.000000000000e+00       1.404446721513e-16       2.744583818596e-17      -3.009190395051e-18 
 2537       8.626741349135e-12       4.251057289009e-13      -3.586604739403e-13       0.000000000000e+00       1.402155519266e-16       2.751751379505e-17      -3.027741405609e-18 
 2538       8.602686770694e-12       4.258534161852e-13      -3.640595090267e-13       0.000000000000e+00       1.399868852624e-16       2.758675296193e-17      -3.045750786114e-18 
 2539       8.579105493876e-12       4.265659137521e-13      -3.695040222931e-13       0.000000000000e+00       1.397586713157e-16       2.765358945734e-17      -3.063202301614e-18 
 2540       8.555995235043e-12       4.272430303019e-13      -3.749912451494e-13       0.000000000000e+00       1.395309092367e-16       2.771805717238e-17      -3.080079669129e-18 
 2541       8.533353700559e-12       4.278845741322e-13      -3.805184000625e-13       0.000000000000e+00       1.393035981686e-16       2.778019011865e-17      -3.096366557604e-18 
 2542       8.511178586776e-12       4.284903531370e-13      -3.860827005470e-13       0.000000000000e+00       1.390767372477e-16       2.784002242832e-17      -3.112046587865e-18 
 2543       8.489467580021e-12       4.290601748069e-13      -3.916813511566e-13       0.000000000000e+00       1.388503256031e-16       2.789758835434e-17      -3.127103332573e-18 
 2544       8.468218356591e-12       4.295938462286e-13      -3.973115474754e-13       0.000000000000e+00       1.386243623573e-16       2.795292227046e-17      -3.141520316172e-18 
 2545       8.447428582739e-12       4.300911740845e-13      -4.029704761085e-13       0.000000000000e+00       1.383988466255e-16       2.800605867144e-17      -3.155281014851e-18 
 2546       8.427095914663e-12       4.305519646525e-13      -4.086553146738e-13       0.000000000000e+00       1.381737775160e-16       2.805703217311e-17      -3.168368856493e-18 
 2547       8.407217998494e-12       4.309760238054e-13      -4.143632317924e-13       0.000000000000e+00       1.379491541303e-16       2.810587751256e-17      -3.180767220628e-18 
 2548       8.387792470289e-12       4.313631570111e-13      -4.200913870805e-13       0.000000000000e+00       1.377249755625e-16       2.815262954818e-17      -3.192459438391e-18 
 2549       8.368816956018e-12       4.317131693314e-13      -4.258369311399e-13       0.000000000000e+00       1.375012409000e-16       2.819732325986e-17      -3.203428792471e-18 
 2550       8.350289071551e-12       4.320258654228e-13      -4.315970055495e-13       0.000000000000e+00       1.372779492230e-16       2.823999374906e-17      -3.213658517068e-18 
 2551       8.332206422652e-12       4.323010495352e-13      -4.373687428563e-13       0.000000000000e+00       1.370550996048e-16       2.828067623896e-17      -3.223131797845e-18 
 2552       8.314566604964e-12       4.325385255120e-13      -4.431492665666e-13       0.000000000000e+00       1.368326911116e-16       2.831940607458e-17      -3.231831771884e-18 
 2553       8.297367204002e-12       4.327380967897e-13      -4.489356911369e-13       0.000000000000e+00       1.366107228024e-16       2.835621872291e-17      -3.239741527636e-18 
 2554       8.280605795137e-12       4.328995663976e-13      -4.547251219655e-13       0.000000000000e+00       1.363891937294e-16       2.839114977299e-17      -3.246844104879e-18 
 2555       8.264279943591e-12       4.330227369576e-13      -4.605146553831e-13       0.000000000000e+00       1.361681029376e-16       2.842423493609e-17      -3.253122494669e-18 
 2556       8.248387204421e-12       4.331074106835e-13      -4.663013786443e-13       0.000000000000e+00       1.359474494648e-16       2.845551004581e-17      -3.258559639294e-18 
 2557       8.232925122514e-12       4.331533893809e-13      -4.720823699187e-13       0.000000000000e+00       1.357272323420e-16       2.848501105819e-17      -3.263138432230e-18 
 2558       8.217891232570e-12       4.331604744469e-13      -4.778546982818e-13       0.000000000000e+00       1.355074505928e-16       2.851277405186e-17      -3.266841718091e-18 
 2559       8.203283059095e-12       4.331284668699e-13      -4.836154237063e-13       0.000000000000e+00       1.352881032339e-16       2.853883522813e-17      -3.269652292587e-18 
 2560       8.189098116390e-12       4.330571672287e-13      -4.893615970533e-13       0.000000000000e+00       1.350691892748e-16       2.856323091115e-17      -3.271552902474e-18 
 2561       8.175333908540e-12       4.329463756930e-13      -4.950902600634e-13       0.000000000000e+00       1.348507077179e-16       2.858599754799e-17      -3.272526245510e-18 
 2562       8.161987929400e-12       4.327958920223e-13      -5.007984453475e-13       0.000000000000e+00       1.346326575585e-16       2.860717170881e-17      -3.272554970408e-18 
 2563       8.149057662591e-12       4.326055155661e-13      -5.064831763786e-13       0.000000000000e+00       1.344150377847e-16       2.862679008695e-17      -3.271621676791e-18 
 2564       8.136540581481e-12       4.323750452633e-13      -5.121414674822e-13       0.000000000000e+00       1.341978473775e-16       2.864488949907e-17      -3.269708915143e-18 
 2565       8.124434149183e-12       4.321042796419e-13      -5.177703238279e-13       0.000000000000e+00       1.339810853108e-16       2.866150688526e-17      -3.266799186765e-18 
 2566       8.112735818535e-12       4.317930168187e-13      -5.233667414206e-13       0.000000000000e+00       1.337647505510e-16       2.867667930917e-17      -3.262874943730e-18 
 2567       8.101443032097e-12       4.314410544992e-13      -5.289277070913e-13       0.000000000000e+00       1.335488420579e-16       2.869044395813e-17      -3.257918588833e-18 
