# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  161       7.559701411198e-10       1.757944603172e-13      -7.966779273644e-12       0.000000000000e+00       3.179798882578e-12       5.117913330501e-13      -3.694482694038e-15 
  162       7.611505810897e-10       1.747879450347e-13      -7.954588165854e-12       0.000000000000e+00       3.124549509269e-12       5.048566163014e-13      -3.635442493346e-15 
  163       7.662856121353e-10       1.737205536961e-13      -7.938634681422e-12       0.000000000000e+00       3.070610365437e-12       4.980570613158e-13      -3.576721931463e-15 
  164       7.713738919373e-10       1.725939455150e-13      -7.918885526246e-12       0.000000000000e+00       3.017944595244e-12       4.913870786455e-13      -3.518285711493e-15 
  165       7.764140585784e-10       1.714098900553e-13      -7.895309207489e-12       0.000000000000e+00       2.966510008481e-12       4.848403823512e-13      -3.460094439625e-15 
  166       7.814047302421e-10       1.701702688735e-13      -7.867876071957e-12       0.000000000000e+00       2.916258976575e-12       4.784099765644e-13      -3.402104545183e-15 
  167       7.863445049120e-10       1.688770771605e-13      -7.836558344461e-12       0.000000000000e+00       2.867138328599e-12       4.720881420497e-13      -3.344268200689e-15 
  168       7.912319600709e-10       1.675324253834e-13      -7.801330166193e-12       0.000000000000e+00       2.819089247285e-12       4.658664227677e-13      -3.286533241913e-15 
  169       7.960656523998e-10       1.661385409279e-13      -7.762167633087e-12       0.000000000000e+00       2.772047165034e-12       4.597356124366e-13      -3.228843087931e-15 
  170       8.008441174771e-10       1.646977697398e-13      -7.719048834198e-12       0.000000000000e+00       2.725941659925e-12       4.536857410957e-13      -3.171136661184e-15 
  171       8.055659389188e-10       1.632125170778e-13      -7.671953463241e-12       0.000000000000e+00       2.680710810288e-12       4.477082619198e-13      -3.113364562148e-15 
  172       8.102299628995e-10       1.616850607920e-13      -7.620861536570e-12       0.000000000000e+00       2.636345819221e-12       4.418028444138e-13      -3.055539274159e-15 
  173       8.148351010253e-10       1.601177255501e-13      -7.565754641330e-12       0.000000000000e+00       2.592849928970e-12       4.359711245301e-13      -2.997689011023e-15 
  174       8.193802624848e-10       1.585129437085e-13      -7.506616389014e-12       0.000000000000e+00       2.550224252633e-12       4.302145509738e-13      -2.939841825675e-15 
  175       8.238643540316e-10       1.568732567054e-13      -7.443432452088e-12       0.000000000000e+00       2.508467729159e-12       4.245343807424e-13      -2.882025596558e-15 
  176       8.282862799668e-10       1.552013164550e-13      -7.376190600620e-12       0.000000000000e+00       2.467577078353e-12       4.189316746647e-13      -2.824268013992e-15 
  177       8.326449421211e-10       1.534998867401e-13      -7.304880738906e-12       0.000000000000e+00       2.427546755874e-12       4.134072929408e-13      -2.766596566553e-15 
  178       8.369392398375e-10       1.517718446066e-13      -7.229494942100e-12       0.000000000000e+00       2.388368908239e-12       4.079618906806e-13      -2.709038527443e-15 
  179       8.411680699536e-10       1.500201817560e-13      -7.150027492842e-12       0.000000000000e+00       2.350033327824e-12       4.025959134443e-13      -2.651620940867e-15 
  180       8.453303267839e-10       1.482480059398e-13      -7.066474917885e-12       0.000000000000e+00       2.312527407861e-12       3.973095927806e-13      -2.594370608405e-15 
  181       8.494249021023e-10       1.464585423525e-13      -6.978836024722e-12       0.000000000000e+00       2.275836097447e-12       3.921029417669e-13      -2.537314075387e-15 
  182       8.534506851244e-10       1.446551350253e-13      -6.887111938215e-12       0.000000000000e+00       2.239941856537e-12       3.869757505484e-13      -2.480477617268e-15 
  183       8.574065624902e-10       1.428412482195e-13      -6.791306137222e-12       0.000000000000e+00       2.204824610953e-12       3.819275818775e-13      -2.423887226000e-15 
  184       8.612914182460e-10       1.410204678201e-13      -6.691424491227e-12       0.000000000000e+00       2.170461707377e-12       3.769577666531e-13      -2.367568596409e-15 
  185       8.651041338273e-10       1.391965027292e-13      -6.587475296966e-12       0.000000000000e+00       2.136827868360e-12       3.720653994599e-13      -2.311547112565e-15 
  186       8.688435880408e-10       1.373731862599e-13      -6.479469315054e-12       0.000000000000e+00       2.103895147320e-12       3.672493341082e-13      -2.255847834162e-15 
  187       8.725086570470e-10       1.355544775291e-13      -6.367419806616e-12       0.000000000000e+00       2.071632883542e-12       3.625081791726e-13      -2.200495482885e-15 
  188       8.760982143426e-10       1.337444628518e-13      -6.251342569911e-12       0.000000000000e+00       2.040007657179e-12       3.578402935321e-13      -2.145514428789e-15 
  189       8.796111307428e-10       1.319473571340e-13      -6.131255976963e-12       0.000000000000e+00       2.008983244258e-12       3.532437819089e-13      -2.090928676674e-15 
  190       8.830462743639e-10       1.301675052667e-13      -6.007181010189e-12       0.000000000000e+00       1.978520571676e-12       3.487164904081e-13      -2.036761852453e-15 
  191       8.864025661724e-10       1.284092219757e-13      -5.879139633675e-12       0.000000000000e+00       1.948585497362e-12       3.442565418672e-13      -1.983034845064e-15 
  192       8.896791513234e-10       1.266762950542e-13      -5.747149694268e-12       0.000000000000e+00       1.919172896257e-12       3.398639960468e-13      -1.929758563042e-15 
  193       8.928752406699e-10       1.249724474653e-13      -5.611229707647e-12       0.000000000000e+00       1.890284298513e-12       3.355393056677e-13      -1.876940607152e-15 
  194       8.959900565144e-10       1.233014963938e-13      -5.471400520251e-12       0.000000000000e+00       1.861920207539e-12       3.312827851231e-13      -1.824587544848e-15 
  195       8.990228327732e-10       1.216673541110e-13      -5.327685340454e-12       0.000000000000e+00       1.834080080608e-12       3.270946077845e-13      -1.772704888971e-15 
  196       9.019728151407e-10       1.200740288393e-13      -5.180109769745e-12       0.000000000000e+00       1.806762309465e-12       3.229748033073e-13      -1.721297076456e-15 
  197       9.048392612536e-10       1.185256256176e-13      -5.028701833906e-12       0.000000000000e+00       1.779964200932e-12       3.189232549365e-13      -1.670367447032e-15 
  198       9.076214408549e-10       1.170263471658e-13      -4.873492014190e-12       0.000000000000e+00       1.753681957516e-12       3.149396968127e-13      -1.619918221926e-15 
  199       9.103186359587e-10       1.155804947499e-13      -4.714513278499e-12       0.000000000000e+00       1.727910658020e-12       3.110237112776e-13      -1.569950482561e-15 
  200       9.129301410136e-10       1.141924690470e-13      -4.551801112564e-12       0.000000000000e+00       1.702644238144e-12       3.071747261800e-13      -1.520464149264e-15 
  201       9.154552630678e-10       1.128667710099e-13      -4.385393551124e-12       0.000000000000e+00       1.677875471095e-12       3.033920121815e-13      -1.471457959967e-15 
  202       9.178933219326e-10       1.116080027321e-13      -4.215331209100e-12       0.000000000000e+00       1.653595948196e-12       2.996746800622e-13      -1.422929448907e-15 
  203       9.202436503472e-10       1.104208683129e-13      -4.041657312780e-12       0.000000000000e+00       1.629796059489e-12       2.960216780266e-13      -1.374874925329e-15 
  204       9.225055941424e-10       1.093101747223e-13      -3.864417730991e-12       0.000000000000e+00       1.606464974346e-12       2.924317890091e-13      -1.327289452190e-15 
  205       9.246785124053e-10       1.082808326655e-13      -3.683661006281e-12       0.000000000000e+00       1.583590622075e-12       2.889036279801e-13      -1.280166824863e-15 
  206       9.267617776433e-10       1.073378574483e-13      -3.499438386099e-12       0.000000000000e+00       1.561159672524e-12       2.854356392517e-13      -1.233499549833e-15 
  207       9.287547759481e-10       1.064863698416e-13      -3.311803853968e-12       0.000000000000e+00       1.539157516694e-12       2.820260937831e-13      -1.187278823408e-15 
  208       9.306569071606e-10       1.057315969468e-13      -3.120814160670e-12       0.000000000000e+00       1.517568247342e-12       2.786730864870e-13      -1.141494510412e-15 
  209       9.324675850343e-10       1.050788730600e-13      -2.926528855419e-12       0.000000000000e+00       1.496374639589e-12       2.753745335348e-13      -1.096135122896e-15 
  210       9.341862374001e-10       1.045336405376e-13      -2.729010317041e-12       0.000000000000e+00       1.475558131525e-12       2.721281696627e-13      -1.051187798836e-15 
  211       9.358123063304e-10       1.041014506607e-13      -2.528323785155e-12       0.000000000000e+00       1.455098804823e-12       2.689315454773e-13      -1.006638280836e-15 
  212       9.373452483032e-10       1.037879645004e-13      -2.324537391348e-12       0.000000000000e+00       1.434975365338e-12       2.657820247615e-13      -9.624708948291e-16 
  213       9.387845651313e-10       1.035986667693e-13      -2.117718663645e-12       0.000000000000e+00       1.415169329196e-12       2.626772734551e-13      -9.186719339047e-16 
  214       9.401298987326e-10       1.035379840877e-13      -1.907923712642e-12       0.000000000000e+00       1.395677935732e-12       2.596167689193e-13      -8.752401081533e-16 
  215       9.413809430796e-10       1.036101088183e-13      -1.695207375026e-12       0.000000000000e+00       1.376502069485e-12       2.566003874327e-13      -8.321767596637e-16 
  216       9.425374142541e-10       1.038192808362e-13      -1.479626696420e-12       0.000000000000e+00       1.357642124820e-12       2.536279202856e-13      -7.894825085660e-16 
  217       9.435990506917e-10       1.041697876387e-13      -1.261240953273e-12       0.000000000000e+00       1.339097997608e-12       2.506990723798e-13      -7.471572406990e-16 
  218       9.445656134275e-10       1.046659644540e-13      -1.040111674756e-12       0.000000000000e+00       1.320869076905e-12       2.478134608289e-13      -7.052000952764e-16 
  219       9.454368863413e-10       1.053121943510e-13      -8.163026646549e-13       0.000000000000e+00       1.302954236628e-12       2.449706135586e-13      -6.636094525536e-16 
  220       9.462126764025e-10       1.061129083484e-13      -5.898800232642e-13       0.000000000000e+00       1.285351827239e-12       2.421699679064e-13      -6.223829214951e-16 
  221       9.468928139157e-10       1.070725855238e-13      -3.609121692825e-13       0.000000000000e+00       1.268059667415e-12       2.394108692224e-13      -5.815173274407e-16 
  222       9.474771527655e-10       1.081957531236e-13      -1.294698617051e-13       0.000000000000e+00       1.251075035735e-12       2.366925694688e-13      -5.410086997724e-16 
  223       9.479655706623e-10       1.094869866717e-13       1.043737782816e-13       0.000000000000e+00       1.234394662355e-12       2.340142258208e-13      -5.008522595815e-16 
  224       9.483579693868e-10       1.109509100790e-13       3.405432454062e-13       0.000000000000e+00       1.218014720685e-12       2.313748992659e-13      -4.610424073349e-16 
  225       9.486542750360e-10       1.125921957529e-13       5.789606284184e-13       0.000000000000e+00       1.201930819071e-12       2.287735532049e-13      -4.215727105424e-16 
  226       9.488544382676e-10       1.144155647065e-13       8.195455881948e-13       0.000000000000e+00       1.186137992469e-12       2.262090520514e-13      -3.824358914232e-16 
  227       9.489584345460e-10       1.164257866677e-13       1.062215335845e-12       0.000000000000e+00       1.170630694130e-12       2.236801598324e-13      -3.436238145726e-16 
  228       9.489662643870e-10       1.186276801888e-13       1.306884610819e-12       0.000000000000e+00       1.155402787272e-12       2.211855387882e-13      -3.051274746292e-16 
  229       9.488779536030e-10       1.210261127556e-13       1.553465659010e-12       0.000000000000e+00       1.140447536762e-12       2.187237479728e-13      -2.669369839412e-16 
  230       9.486935535487e-10       1.236260008970e-13       1.801868210865e-12       0.000000000000e+00       1.125757600795e-12       2.162932418538e-13      -2.290415602336e-16 
  231       9.484131413659e-10       1.264323102938e-13       2.051999459484e-12       0.000000000000e+00       1.111325022570e-12       2.138923689126e-13      -1.914295142748e-16 
  232       9.480368202288e-10       1.294500558885e-13       2.303764038736e-12       0.000000000000e+00       1.097141221972e-12       2.115193702450e-13      -1.540882375433e-16 
  233       9.475647195893e-10       1.326843019944e-13       2.557064001355e-12       0.000000000000e+00       1.083196987248e-12       2.091723781605e-13      -1.170041898947e-16 
  234       9.469969954221e-10       1.361401624049e-13       2.811798797052e-12       0.000000000000e+00       1.069482466685e-12       2.068494147834e-13      -8.016288722847e-17 
  235       9.463338304700e-10       1.398228005029e-13       3.067865250619e-12       0.000000000000e+00       1.055987160290e-12       2.045483906523e-13      -4.354888915452e-17 
  236       9.455754344893e-10       1.437374293700e-13       3.325157540038e-12       0.000000000000e+00       1.042699911471e-12       2.022671033205e-13      -7.145786660258e-18 
  237       9.447220444946e-10       1.478893118957e-13       3.583567174580e-12       0.000000000000e+00       1.029608898709e-12       2.000032359563e-13       2.906381022274e-17 
  238       9.437739238789e-10       1.522833731826e-13       3.842988813145e-12       0.000000000000e+00       1.016703925610e-12       1.977548393035e-13       6.509346041336e-17 
  239       9.427313592067e-10       1.569230114776e-13       4.103338155662e-12       0.000000000000e+00       1.003983462194e-12       1.955218128586e-13       1.009381067731e-16 
  240       9.415946637024e-10       1.618112154147e-13       4.364535093145e-12       0.000000000000e+00       9.914480140472e-13       1.933045107134e-13       1.365879893058e-16 
  241       9.403641785991e-10       1.669509445353e-13       4.626497955437e-12       0.000000000000e+00       9.790978588754e-13       1.911032658877e-13       1.720333910797e-16 
  242       9.390402733821e-10       1.723451285801e-13       4.889143501637e-12       0.000000000000e+00       9.669330430249e-13       1.889183899486e-13       2.072646403827e-16 
  243       9.376233460315e-10       1.779966667804e-13       5.152386910521e-12       0.000000000000e+00       9.549533780124e-13       1.867501726305e-13       2.422721128781e-16 
  244       9.361138232649e-10       1.839084271491e-13       5.416141770976e-12       0.000000000000e+00       9.431584370522e-13       1.845988814550e-13       2.770462337606e-16 
  245       9.345121607806e-10       1.900832457725e-13       5.680320072422e-12       0.000000000000e+00       9.315475515829e-13       1.824647613508e-13       3.115774799112e-16 
  246       9.328188435001e-10       1.965239261017e-13       5.944832195241e-12       0.000000000000e+00       9.201198077949e-13       1.803480342738e-13       3.458563820537e-16 
  247       9.310343858111e-10       2.032332382437e-13       6.209586901201e-12       0.000000000000e+00       9.088740431578e-13       1.782488988263e-13       3.798735269096e-16 
  248       9.291593318102e-10       2.102139182530e-13       6.474491323887e-12       0.000000000000e+00       8.978088429475e-13       1.761675298776e-13       4.136195593543e-16 
  249       9.271942555460e-10       2.174686674230e-13       6.739450959126e-12       0.000000000000e+00       8.869225367737e-13       1.741040781836e-13       4.470851845722e-16 
